Open,High,Low,Close,Adj Close,Volume
30.639999389648438,30.940000534057617,30.540000915527344,30.610000610351562,30.610000610351562,3902000
30.579999923706055,30.600000381469727,29.59000015258789,29.860000610351562,29.860000610351562,7281600
29.149999618530273,29.780000686645508,29.040000915527344,29.639999389648438,29.639999389648438,7999000
29.420000076293945,29.450000762939453,28.399999618530273,28.510000228881836,28.510000228881836,7365900
26.8799991607666,26.959999084472656,26.270000457763672,26.75,26.75,10546400
26.84000015258789,27.690000534057617,26.709999084472656,27.40999984741211,27.40999984741211,5310500
27.229999542236328,27.469999313354492,26.75,26.790000915527344,26.790000915527344,4856800
26.920000076293945,27.270000457763672,26.729999542236328,27.040000915527344,27.040000915527344,3362000
26.739999771118164,27.020000457763672,26.600000381469727,26.940000534057617,26.940000534057617,3311200
27.059999465942383,27.700000762939453,26.959999084472656,27.520000457763672,27.520000457763672,3914100
28.200000762939453,28.799999237060547,28.059999465942383,28.700000762939453,28.700000762939453,5785600
28.56999969482422,29.389999389648438,28.43000030517578,29.229999542236328,29.229999542236328,4584300
29.190000534057617,29.43000030517578,28.899999618530273,29.059999465942383,29.059999465942383,3058100
28.670000076293945,28.760000228881836,27.65999984741211,28.290000915527344,28.290000915527344,5361800
28.360000610351562,28.530000686645508,27.81999969482422,28.170000076293945,28.170000076293945,3020500
28.350000381469727,28.84000015258789,28.0,28.030000686645508,28.030000686645508,5108100
28.299999237060547,28.59000015258789,28.1299991607666,28.5,28.5,3418800
28.299999237060547,28.559999465942383,28.170000076293945,28.350000381469727,28.350000381469727,2445200
28.5,28.860000610351562,28.299999237060547,28.690000534057617,28.690000534057617,2428800
28.309999465942383,28.31999969482422,27.280000686645508,27.700000762939453,27.700000762939453,5337100
27.940000534057617,28.559999465942383,27.889999389648438,28.290000915527344,28.290000915527344,3445400
27.760000228881836,27.860000610351562,26.770000457763672,27.510000228881836,27.510000228881836,6557100
26.25,26.889999389648438,26.09000015258789,26.350000381469727,26.350000381469727,8583300
27.579999923706055,28.15999984741211,27.440000534057617,27.93000030517578,27.93000030517578,7854900
28.65999984741211,28.90999984741211,28.309999465942383,28.389999389648438,28.389999389648438,6288700
28.15999984741211,28.40999984741211,27.889999389648438,28.389999389648438,28.389999389648438,5526200
28.989999771118164,29.200000762939453,28.75,29.139999389648438,29.139999389648438,6567400
28.989999771118164,29.25,28.59000015258789,28.690000534057617,28.690000534057617,4596400
28.399999618530273,28.399999618530273,27.729999542236328,28.06999969482422,28.06999969482422,4553100
28.459999084472656,28.649999618530273,28.270000457763672,28.459999084472656,28.459999084472656,3624000
28.889999389648438,29.049999237060547,28.799999237060547,28.979999542236328,28.979999542236328,3190200
28.06999969482422,28.950000762939453,28.010000228881836,28.940000534057617,28.940000534057617,5276500
28.59000015258789,28.8700008392334,28.329999923706055,28.719999313354492,28.719999313354492,2516700
28.829999923706055,29.010000228881836,28.59000015258789,28.59000015258789,28.59000015258789,2803000
28.479999542236328,29.309999465942383,28.459999084472656,29.049999237060547,29.049999237060547,4391800
28.610000610351562,28.780000686645508,27.93000030517578,28.100000381469727,28.100000381469727,5165700
28.299999237060547,28.75,28.280000686645508,28.510000228881836,28.510000228881836,3235600
28.549999237060547,28.559999465942383,27.780000686645508,27.8799991607666,27.8799991607666,3986200
27.329999923706055,27.459999084472656,26.950000762939453,27.110000610351562,27.110000610351562,4646700
27.309999465942383,27.950000762939453,27.229999542236328,27.690000534057617,27.690000534057617,3037200
26.440000534057617,26.559999465942383,26.09000015258789,26.309999465942383,26.309999465942383,7011000
24.920000076293945,25.739999771118164,24.75,25.600000381469727,25.600000381469727,8401400
25.309999465942383,25.399999618530273,24.959999084472656,25.25,25.25,5424500
25.15999984741211,26.290000915527344,25.139999389648438,26.260000228881836,26.260000228881836,5385100
26.940000534057617,27.010000228881836,26.450000762939453,26.719999313354492,26.719999313354492,7241300
27.1200008392334,27.6299991607666,26.690000534057617,27.440000534057617,27.440000534057617,5982500
27.40999984741211,27.700000762939453,27.079999923706055,27.15999984741211,27.15999984741211,5115000
26.829999923706055,26.8700008392334,26.200000762939453,26.469999313354492,26.469999313354492,5117700
28.59000015258789,28.81999969482422,28.059999465942383,28.06999969482422,28.06999969482422,9840300
28.65999984741211,28.969999313354492,28.469999313354492,28.90999984741211,28.90999984741211,6602400
29.700000762939453,29.75,28.920000076293945,29.040000915527344,29.040000915527344,6376600
29.209999084472656,29.440000534057617,28.6200008392334,28.65999984741211,28.65999984741211,6070900
28.520000457763672,28.56999969482422,28.059999465942383,28.1299991607666,28.1299991607666,4367600
29.1200008392334,29.170000076293945,28.65999984741211,28.809999465942383,28.809999465942383,4576600
28.56999969482422,29.020000457763672,28.479999542236328,28.8700008392334,28.8700008392334,3613700
29.06999969482422,29.360000610351562,28.959999084472656,29.0,29.0,4112100
28.93000030517578,29.139999389648438,28.75,29.09000015258789,29.09000015258789,2934300
28.93000030517578,29.360000610351562,28.920000076293945,29.270000457763672,29.270000457763672,4907100
29.579999923706055,29.719999313354492,29.40999984741211,29.520000457763672,29.520000457763672,4398000
30.229999542236328,31.030000686645508,30.209999084472656,30.799999237060547,30.799999237060547,9091700
31.299999237060547,31.68000030517578,31.020000457763672,31.3700008392334,31.3700008392334,5865600
31.1200008392334,31.360000610351562,31.030000686645508,31.219999313354492,31.219999313354492,2904900
31.1200008392334,31.290000915527344,30.68000030517578,30.969999313354492,30.969999313354492,6778500
30.920000076293945,30.959999084472656,30.34000015258789,30.6200008392334,30.6200008392334,4536800
30.579999923706055,31.43000030517578,30.579999923706055,30.969999313354492,30.969999313354492,7064300
30.889999389648438,31.360000610351562,30.809999465942383,31.25,31.25,5559700
31.309999465942383,31.739999771118164,31.280000686645508,31.559999465942383,31.559999465942383,6930200
31.440000534057617,31.8700008392334,31.309999465942383,31.399999618530273,31.399999618530273,4785400
31.219999313354492,31.469999313354492,31.040000915527344,31.40999984741211,31.40999984741211,3786000
31.549999237060547,31.65999984741211,30.899999618530273,31.34000015258789,31.34000015258789,7632800
31.84000015258789,32.650001525878906,31.829999923706055,32.11000061035156,32.11000061035156,7572000
32.029998779296875,32.130001068115234,31.770000457763672,31.940000534057617,31.940000534057617,3394000
32.13999938964844,32.22999954223633,31.3700008392334,32.16999816894531,32.16999816894531,4877200
32.31999969482422,32.619998931884766,32.25,32.540000915527344,32.540000915527344,3503300
32.54999923706055,32.810001373291016,32.31999969482422,32.7400016784668,32.7400016784668,4349300
33.0099983215332,33.22999954223633,32.91999816894531,33.15999984741211,33.15999984741211,4534000
33.33000183105469,33.66999816894531,33.2599983215332,33.47999954223633,33.47999954223633,4759000
32.18000030517578,32.84000015258789,32.119998931884766,32.63999938964844,32.63999938964844,6144300
32.279998779296875,32.470001220703125,32.0,32.09000015258789,32.09000015258789,3749600
32.33000183105469,33.08000183105469,32.33000183105469,32.75,32.75,5077500
32.65999984741211,32.91999816894531,32.56999969482422,32.91999816894531,32.91999816894531,1694300
32.880001068115234,33.04999923706055,32.5099983215332,32.59000015258789,32.59000015258789,4917500
32.95000076293945,32.9900016784668,32.65999984741211,32.779998779296875,32.779998779296875,3631000
32.58000183105469,33.220001220703125,32.54999923706055,32.90999984741211,32.90999984741211,4840000
32.72999954223633,33.099998474121094,32.630001068115234,33.0099983215332,33.0099983215332,4424600
33.0,33.290000915527344,32.2400016784668,32.380001068115234,32.380001068115234,14340200
33.380001068115234,34.119998931884766,33.380001068115234,33.939998626708984,33.939998626708984,13616800
33.939998626708984,34.470001220703125,33.560001373291016,34.11000061035156,34.11000061035156,7461100
34.349998474121094,34.59000015258789,34.290000915527344,34.529998779296875,34.529998779296875,4103100
34.93000030517578,35.5,34.75,35.43000030517578,35.43000030517578,7554600
34.880001068115234,35.40999984741211,34.810001373291016,35.2599983215332,35.2599983215332,5100500
35.650001525878906,36.0099983215332,35.56999969482422,35.900001525878906,35.900001525878906,4185800
35.77000045776367,36.099998474121094,35.599998474121094,35.79999923706055,35.79999923706055,4457000
35.70000076293945,36.31999969482422,35.61000061035156,36.2400016784668,36.2400016784668,5175000
35.720001220703125,35.81999969482422,35.130001068115234,35.34000015258789,35.34000015258789,5492200
35.709999084472656,35.88999938964844,35.529998779296875,35.75,35.75,3804300
36.13999938964844,36.20000076293945,35.689998626708984,35.790000915527344,35.790000915527344,3222600
35.81999969482422,36.0,35.63999938964844,35.7599983215332,35.7599983215332,3010300
34.959999084472656,35.619998931884766,34.90999984741211,35.22999954223633,35.22999954223633,4673300
35.11000061035156,35.65999984741211,35.029998779296875,35.59000015258789,35.59000015258789,4134500
35.689998626708984,35.79999923706055,35.380001068115234,35.45000076293945,35.45000076293945,2628100
35.40999984741211,35.93000030517578,35.02000045776367,35.5,35.5,4918800
